1823083;1746026;1773746;1921925;1864872;1873363;1743990;1667446;1848932;1626851;1831879;1931786;1680495;1629982;1870977;1902814;1909938;1402623;1931736;1823801;2058391;1595026;1859452;1759828;1713939;1791716,04;1402623
1768112;1704486;1923521;1758267;1884197;1763947;1849260;1672063;1833282;1668860;1836546;1877610;1677378;1868659;1927596;1989234;1836885;1429130;1915406;1825597;1961951;1860711;1944416;1740371;1585630;1804124,6;1429130
1772342;1927604;1846794;1845761;1778026;1759465;2075433;1797256;1973116;1850476;1869424;1810939;1737585;1694092;1956522;2000852;1819676;1686107;1699700;1830271;1856255;1739480;1856111;1757992;1859964;1832049,72;1686107
1752727;1725170;1979952;1732106;1786539;1851614;1968965;1815171;1851409;1955757;2004189;1938761;1910558;1705690;1675719;1766450;1861476;1511539;1864182;1849193;1871334;1809528;1907409;1491378;1983752;1822822,72;1491378
1928990;1901106;2079683;1799122;1719225;1788089;1922179;1785052;1740798;1818970;1976881;1983067;1855097;1682297;1911374;2031724;2124100;1557811;2044243;1435325;1844943;1836397;1816607;1470903;1698912;1830115,8;1435325
1903369;1819380;1923787;1833220;1746356;1801341;1714217;1644737;1991475;1803770;1895604;1840409;1836132;1739922;1861735;1708900;1905941;1435609;1841770;1422080;1902109;1871961;1830272;1470114;1547101;1771652,44;1422080
1897436;1960743;1772245;1988201;1794550;1674974;1688106;1705336;1904789;1841849;1842862;1962693;1425403;1673046;1750469;1748937;1807170;1496916;1901818;1402056;1894215;1820655;1980428;1535104;1625439;1763817,6;1402056
1722538;1894019;1840083;1825799;1725791;1787082;2053305;1663258;1847499;2020395;1852432;1831835;1626690;1640056;1826345;1861535;1686732;1500148;1763638;1660979;1858813;1965395;1914990;1410652;1580406;1774416,6;1410652
1818727;1827441;1783384;1776644;1851531;1843635;2017403;1747909;1788424;1856458;1848974;1803360;1784452;1861191;1631126;1800613;1811276;1483765;1885834;1756169;1926043;1881771;1843560;1435835;1624738;1787610,52;1435835
2007906;1636462;2013929;1750277;1773758;1701402;2010711;1886420;1983354;1802608;1757824;1851188;1928877;1872761;1807362;1984651;1800860;1501967;1831064;1819048;1859717;1760057;1796229;1534757;1580063;1810130,08;1501967
1882768;1821365;1963204;1812326;1737252;1691914;1970714;1718369;1883597;1838945;1811623;1945747;1724806;1786766;1764821;1917452;1779407;1382175;1793890;1528708;1928627;1840513;1824707;1430708;1795642;1783041,84;1382175
1786215;1780109;2162056;2132936;1825823;1839965;1785981;1866212;1610354;1888322;1799280;1825506;1629460;1622259;1949023;1765519;1892421;1416853;1742022;1438721;1909161;1921526;1888207;1586501;1609224;1786946,24;1416853
1718998;1801875;2004204;1957680;1970064;2119786;1900205;1800633;1761979;1746715;1851497;1771529;1703229;1753179;1979224;1883446;1765481;1538025;1542630;1570628;1850976;1777680;1849274;1636213;1532555;1791508,2;1532555
1882369;1707577;1953322;1803512;1804407;1833720;1781810;1794595;1989646;1829674;1885934;1769634;1751838;1782093;1873011;1900502;1902524;1457241;1946227;1564118;1922204;1902484;1740265;1840687;1762600;1815279,76;1457241
1825441;1759246;2014591;1988496;1740216;1669964;1708567;1735019;1847106;1920264;1836828;1833369;1809170;1856199;1946930;2024627;2078924;1744051;1894125;1556538;1899280;1901060;1889621;1728968;1869520;1843124,8;1556538
1666497;1947518;1656645;1833123;1882338;1726639;1834622;1762876;1776730;1948548;1944684;1868051;1743656;1711032;1959697;1879157;1804029;1462788;1826955;1873217;1995662;1658757;1937853;1758599;1686850;1805860,92;1462788
1662565;1777844;1921746;1689246;1738621;1918285;1930989;1809417;1862350;1805307;1814316;1880714;1992836;1873386;1723368;1816852;1941722;1545118;1788754;1792935;1947725;1493591;1975673;1852056;1774439;1813194,2;1493591
1712189;1797408;1879801;1660730;1929362;1874341;1756214;1852953;1859427;1772604;1931112;1728625;1601531;1715737;2020646;1944831;1891100;1453158;1832014;1847657;1918486;1816300;1867571;1726948;1843530;1809371;1453158
1850565;1746657;1983687;1985302;1853816;1868935;1916383;1913076;1872150;1680505;1839889;1920584;1784314;1685596;1966374;1898641;1860313;1455936;1803828;2089667;1864350;1826446;1879457;1452128;1865534;1834565,32;1452128
1884550;1651145;2021703;1943205;1799065;1806257;1858412;1937527;2131010;1938139;1843119;1958131;1894983;1951553;1928500;1741479;1694843;1526447;1806090;2097545;1936740;1831342;1926740;1710123;1931721;1870014,76;1526447
1878831;1872995;1839562;1870821;1784456;1645998;1792332;1747920;1924590;1884718;2022100;1750450;1917421;1767848;1928285;1928407;1863123;1567160;1789172;1764603;1871236;1787849;1852834;1377738;1887745;1812727,76;1377738
1705129;1736255;1921485;1898457;1921410;1822691;1941407;1754711;1868351;1815845;1900809;1824990;1680867;1841935;1833779;1738597;1783565;1534581;2020632;1944308;1847855;1834457;1934167;1477626;1737527;1812857,44;1477626
1743973;1872663;1969456;1762848;1817760;1831390;1900677;1887711;1780771;1756955;2057268;1794221;1828261;1830194;1771346;1889945;1870627;1502016;1826373;1760198;1985640;1844434;1827753;1436396;1816165;1814601,64;1436396
1771620;2010843;1892086;1789004;1641167;1827772;1798479;1674920;1813586;1897211;1898905;1838029;1766776;1852722;1775646;2031836;1942662;2129421;1823746;1408573;1917532;1865535;1979700;1773680;1759689;1835245,6;1408573
2116175;1724840;1925355;1963951;1652588;1758699;1818558;1800358;1461104;1978250;1979575;1914428;1857257;1788817;1759358;1815129;2070235;1494289;1856996;1499658;1742246;2022045;1883709;1439952;1779134;1804108,24;1439952
1737740;1812538;1988409;1932823;1634967;1940424;1912756;1669672;1662018;1933282;2044188;1986315;1932339;1719205;1739267;1928508;1855820;1342634;1796778;1457483;1962997;1967610;1819413;1391848;1662274;1793252,32;1342634
1655301;1854280;2020008;1787487;1960125;1925552;1596875;1831941;1813865;1562891;1984572;1779314;1727835;1826466;1926448;1820220;1834334;1519057;1811071;1546425;2176912;1656445;1848992;1441040;1675848;1783332,16;1441040
1821848;1865810;1840861;1840013;1637774;1801180;2140292;1931056;1843131;1842558;1922631;1700902;1829819;1778276;1837788;1869508;1841258;1822633;1980889;1467571;2077836;1828723;1777545;1418945;1555192;1810961,56;1418945
1792126;1828658;1883493;1629576;1715124;1868602;1889859;1744452;2029057;1814468;1931206;1746636;1866449;1685989;1999423;1871544;1793920;1533567;1852700;1459921;1866629;1761904;1850086;1456667;1627098;1779966,16;1456667
1731578;1725860;2202275;2039363;1773019;1907109;1715161;1895232;1914698;1842640;1987989;2100166;1999617;1875811;1942638;1898042;1704293;1585000;1748082;1412920;1834167;1826034;1809224;1368521;1466812;1812250,04;1368521
1738231;1680177;1975613;1884693;1826916;1759422;1825578;1701858;1820101;1977995;1938560;1705502;1726428;1710504;1767727;1893316;1728398;1364656;1800454;1461157;1926622;1709099;1648254;1543633;1475474;1743614,72;1364656
1856045;1914034;1844174;1767256;1704083;1779081;1831884;1857822;1778176;1607758;1991693;1881214;1736795;1777971;1798658;1741516;1788351;1484053;1877213;1340705;1773514;1852223;2002663;1473114;1601547;1762461,72;1340705
1939206;1945788;1994038;1870377;1711266;1989004;2007210;1750057;1648519;1737815;2025880;1932060;1914697;1865683;1839508;1772378;1925071;1519937;1993420;1367140;1951422;1895518;1739029;1540973;1697205;1822928,04;1367140
1805887;1841306;2049880;1836878;2018517;1982734;1752890;1712167;1772820;1632366;1802245;1938227;1852953;1783792;1777953;2070950;1872027;1451894;1858003;1354158;1852293;1719702;1942345;1523816;1654217;1794400,8;1354158
1818826;1758488;2150407;2002610;1631079;1963877;1894220;1886407;1927989;1890708;1987519;1953540;1612902;1792568;1839362;1797428;1716613;1619588;1792334;1430322;1822193;1838246;1877911;1379109;1590936;1799007,28;1379109
1846084;1712797;1807336;1917602;1619982;1938575;1860162;1814248;1876902;1932601;1833518;1922538;1791268;1739875;1740943;1883394;1751865;1435208;1796026;1802909;1977878;1868373;1849750;1452678;1675230;1793909,68;1435208
1928134;2161959;2008647;1832450;2062557;1389506;1809123;1891825;1948876;1824962;1893683;1918917;1923672;1815227;2041549;1757556;1802667;1606476;1826586;1882772;1899225;1860979;1990775;1931257;1756386;1870630,64;1389506
1850648;1807774;1999543;1761704;1778273;1732722;2050215;1757002;1909676;1694623;2062640;1864845;1717188;1945532;2069857;1909638;1619791;1454198;1858114;1879208;1970806;1857582;1854294;1435768;1869761;1828456,08;1435768
1751834;1875160;1996138;1848960;1832227;1657957;1946044;1721841;1907765;1894892;1872531;1693577;2038495;1808343;1777210;1925889;1715791;1439082;1747352;1677277;1837353;1845242;1891541;1374754;2022009;1803970,56;1374754
1776990;1675527;1854729;1994652;1895300;1662128;1819517;1779034;1702886;1882055;1913382;1790110;1771463;1607820;1799427;1829568;1732133;1841172;1935791;1468670;1978323;1785842;1875740;1546895;1940539;1794387,72;1468670
1740278;1873776;1844239;1845349;1605652;1885635;1837184;1873254;1836555;1788425;1884984;1809403;1874459;1769115;1783005;1957361;1857028;1628880;1791021;1441508;1819949;1835143;1946630;1419859;1715606;1786571,92;1419859
1866629;2075313;1895992;1656902;1712210;1580291;1747728;1740317;1968188;1910440;1951237;1772686;1682906;1686433;1910319;1765903;1954301;1484665;1774673;1654616;1890042;1907979;1974903;1890051;1884680;1813576,16;1484665
1764455;1786125;1836216;1807585;1808470;1646387;1711704;1862366;1902103;1799644;1820237;1739787;1658675;1700915;1887717;1920712;1947713;1433711;1793798;1710147;2001987;2027931;1763985;1687803;1726506;1789867,16;1433711
1861858;1680701;1950293;1807742;1706682;1792394;1861198;1672446;1861182;1834306;1795074;1857470;1908603;1700641;1922215;1854457;1764333;1388928;1732977;1386841;2139180;1909435;1935319;1422884;1553395;1772022,16;1386841
1846784;1842689;1994482;1935965;1630984;1749921;1798939;1760968;1923147;1837512;1936779;1956106;1799563;1572094;1803205;1861283;1786775;1397891;1913306;1437226;1869398;2107894;1894138;1633075;1675348;1798618,88;1397891
1885280;1919352;1844841;1803494;1629772;1686964;1641096;1887724;1764799;1736955;1889391;2008774;1866339;1611250;1783325;1887428;1812247;1506684;1801059;1423635;1793159;1945673;1823009;1469747;1584233;1760249,2;1423635
1896678;1875685;2029480;1828323;1757992;1598783;1894125;1904319;1764081;1854803;1934815;1812024;1805459;1771417;1715425;1848460;1725974;1508185;1965294;1734332;2029813;1737774;2816;1548726;1658916;1728147,96;2816
1965228;1945744;1903579;1785279;1852491;1835659;2002111;1639267;1864705;1892174;2005788;1754101;1691958;1742391;1961979;1814867;1813150;1609795;1980896;1341981;1852120;1940713;1888087;1524139;1810813;1816760,6;1341981
1680991;1806103;1844058;1803919;1735163;1913129;1722434;1846774;1908549;1734459;1881910;1877365;1790843;1750882;1969064;1834628;1934606;1472483;1675289;1389496;1809048;2076308;1798465;1678657;1758313;1787717,44;1389496
1798482;1921790;1957651;2743;1804504;1832059;1671295;1801265;1797955;1911536;1859065;1874010;1715010;1745135;1851060;1873134;2035464;1410602;2048268;1477432;1889227;1895204;1915176;1838553;1725409;1746081,16;2743
1638307;1794153;1931344;1938912;1811407;1613237;1842820;1906750;1727584;1723052;1979723;1807585;1692053;1774501;2000490;1939080;1934189;1515276;1904624;1862500;1775826;1755869;1757609;1732772;2013245;1814916,32;1515276
1773100;2005579;1905634;1879508;1939042;1715542;1708869;1749103;1831983;1646784;2028433;1747481;1851568;1662471;1783240;1891846;1895753;1463432;1707048;1462097;1972600;1795966;1757162;1906842;1799511;1795223,76;1462097
1966485;1890685;2097193;1886164;1829406;1760606;1907702;1583580;1818271;1738999;1956984;1900066;1845592;1598464;1745877;2001323;1770862;1499001;1746073;1537898;1969775;1820296;1930118;1862379;1328587;1799695,44;1328587
1923386;1588383;2063389;1836810;1761512;1820262;1979151;1765947;1714590;1797634;1883399;1890668;1801997;1727780;1873132;1855725;1786423;1492519;1835896;1452395;1922458;1961420;1825086;1620357;1479482;1786392,04;1452395
1808454;1843061;1897419;1985962;1529889;1648628;1784782;1982809;1772685;1867663;1898783;1788520;1881871;1866582;1835251;1981235;1921294;1445591;1744837;1487838;1846750;1950305;1834302;1731006;1672642;1800326,36;1445591
1899565;1760543;2065839;1925137;1565685;1702140;1945464;1735495;1833237;1786419;1957291;1789885;1678106;1954717;1997989;1863101;1920960;1500640;1760872;1556369;1938540;1913723;1720144;1717835;1589967;1803186,52;1500640
1758800;1895100;2005115;2007120;1661653;1819754;1814708;1581885;1891933;1732858;1825597;1795447;2011;1904223;1826250;1944109;2000911;1532874;1888669;1833328;2074694;1664390;1790939;1454590;1606520;1732539,12;2011
2061875;1821560;1939694;1936517;1848935;1650059;1973247;1680617;1987524;1774656;1866633;1720754;1773314;1643841;1838505;1779618;2009690;1694309;1800536;1905311;1883788;1562938;1765348;1912593;1525274;1814285,44;1525274
1867876;1848932;2033821;1791552;1892160;1818462;1877051;1920864;1777322;1859652;1722003;1796412;1876204;1654283;1922405;1782925;1712990;1495281;1910930;1740640;1854914;1933778;1867271;1657184;1537870;1806111,28;1495281
1882838;1944867;1904371;2016226;1833499;1858192;2039031;1748933;1896547;1865774;1893031;1817955;1785364;1657053;1950388;2042405;1877918;1638833;1793686;1678254;1813178;2011855;1883250;1469074;1526473;1833159,8;1469074
1984831;1992426;1936131;1778452;1978948;1650141;1844170;1843028;1903200;1759186;1926770;1754198;1637254;1868485;1900618;1845933;1569697;1527683;1793522;1698472;1877186;1794350;1996158;1471526;1739305;1802866,8;1471526
1865443;1929602;2099240;2031160;1736254;1617021;2055348;1653726;1920988;1830732;1855113;1935532;1810297;1859423;1839318;1876449;1720239;1465433;1758922;1963475;1752630;1869965;1917663;1467329;1814204;1825820,24;1465433
1773762;1766910;1930223;1811148;1863452;1842517;1823256;1730416;1910432;1823718;1989267;1906988;1648893;1706563;1911903;1818907;1817775;1485127;1990797;1768832;2047777;1768549;1830459;1525688;1922690;1816641,96;1485127
2037832;1841644;2025405;1871038;1874972;1615289;1798497;1875853;1786342;1799198;1941984;1797762;1935225;1788639;1840220;1828367;1857014;1489505;1936721;1674225;1925434;1842184;1817531;1712938;1768936;1827310,2;1489505
1773952;1926343;1862048;1732358;1684420;1668841;1951433;1673994;1991115;1636661;2031549;1822959;1807283;1851277;1844886;1790903;1801673;1470898;1936854;1787874;1819200;1980100;1859079;1869741;2008364;1823352,2;1470898
1920043;1715580;2025779;1909783;1625809;1683222;1835055;1841334;1875396;1787623;1757019;1898331;1779341;1761407;1789745;1801102;1766054;1501797;1944844;1745598;1789963;1750435;1794124;1873699;1727214;1796011,88;1501797
1715736;1729918;2153723;1953675;2039623;1615129;2049311;1815384;1883936;1721591;1753285;1842124;1911206;1637737;1793085;1914775;1815965;1526672;1802972;1418946;2008515;1875562;1602893;2028633;1683524;1811756,8;1418946
1791875;1785035;1899500;1844294;1889859;1896155;1892008;1554280;1694226;1617981;1861104;1729756;1842458;1795440;1788050;1921956;2165212;1600131;1688461;1534214;1678122;1930527;1897552;1890174;1718488;1796274,32;1534214
1792248;1781759;2026291;1846772;1915074;1699739;1818726;1935362;1833175;1789116;1940139;1798629;1943926;1720137;1846645;1829449;1815935;1424486;1657165;1499466;1719522;1787173;1834959;1694326;1858433;1792346,08;1424486
1905651;1676201;1945186;1913007;1822915;1759517;1736756;1745924;1824578;1837843;1903402;1927306;1983250;1742884;1982246;1823816;2034548;1446994;1636098;1493522;1884208;1772172;1913030;1448714;1990223;1805999,64;1446994
1891944;1862439;2085697;1779874;1879193;1723655;1861058;1989652;1849803;1815093;1742136;1924363;1684823;1619538;1901461;1758203;1961853;1434983;1802642;1426483;2016859;1907260;1839948;1963686;1424139;1805871,4;1424139
1802932;1714990;1911518;1879129;1915510;1901556;1716602;1801308;1948782;1734581;1876333;1827414;2054799;1661710;1798885;1990837;1860688;1552075;1981114;1398920;1869082;1818538;1874902;1954674;1780906;1825111,4;1398920
1763491;1772101;2020112;1754386;1648647;1849293;1617149;1823279;1851512;1735493;1802188;1693711;1856210;1680035;1869388;1833122;1827816;1393852;1848450;1445452;1879300;1848839;1911350;1777097;1648181;1766018,16;1393852
